signal_ts_et,date,time_et,symbol,side,score,underlying_close,fire_rank,c_trend,c_vwap_evt,c_or_evt,c_squeeze,c_rsi,c_vol
2026-06-11T10:15:00-04:00,2026-06-11,10:15,AVGO,P,50,375.14,1,True,False,True,False,True,False
2026-06-11T10:15:00-04:00,2026-06-11,10:15,TSLA,P,50,387.32,2,True,False,True,False,True,False
2026-06-11T10:15:00-04:00,2026-06-11,10:15,AAPL,P,45,290.22,2,True,False,False,True,False,False
2026-06-11T10:15:00-04:00,2026-06-11,10:15,NVDA,P,50,202.1,2,True,False,True,False,True,False
2026-06-11T10:15:00-04:00,2026-06-11,10:15,MSFT,P,55,389.31,2,True,False,False,True,False,True
2026-06-11T10:30:00-04:00,2026-06-11,10:30,NVDA,P,50,202.35,3,True,False,True,False,True,False
2026-06-11T10:30:00-04:00,2026-06-11,10:30,META,P,45,560.88,3,True,False,False,True,False,False
2026-06-11T10:30:00-04:00,2026-06-11,10:30,AVGO,P,50,377.63,2,True,False,True,False,True,False
2026-06-11T10:30:00-04:00,2026-06-11,10:30,SPY,P,50,728.82,2,True,False,True,False,True,False
2026-06-11T10:30:00-04:00,2026-06-11,10:30,MSFT,P,45,389.71,3,True,False,False,True,False,False
2026-06-11T10:30:00-04:00,2026-06-11,10:30,GOOGL,P,45,347.9,3,True,False,False,True,False,False
2026-06-11T10:30:00-04:00,2026-06-11,10:30,AAPL,P,45,290.58,3,True,False,False,True,False,False
2026-06-11T10:45:00-04:00,2026-06-11,10:45,AMZN,P,45,237.02,2,True,True,False,False,False,False
2026-06-11T10:45:00-04:00,2026-06-11,10:45,META,P,45,560.83,4,True,False,False,True,False,False
2026-06-11T10:45:00-04:00,2026-06-11,10:45,GOOGL,P,45,348.11,4,True,False,False,True,False,False
2026-06-11T10:45:00-04:00,2026-06-11,10:45,SPY,P,50,728.56,3,True,False,True,False,True,False
2026-06-11T10:45:00-04:00,2026-06-11,10:45,MSFT,P,45,390.4,4,True,False,False,True,False,False
2026-06-11T10:45:00-04:00,2026-06-11,10:45,NVDA,P,50,202.1,4,True,False,True,False,True,False
2026-06-11T10:45:00-04:00,2026-06-11,10:45,AAPL,P,45,290.54,4,True,False,False,True,False,False
2026-06-11T10:45:00-04:00,2026-06-11,10:45,AVGO,P,50,376.5,3,True,False,True,False,True,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,IWM,C,45,285.01,2,False,False,True,True,True,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,NVDA,P,45,200.22,5,True,False,False,True,False,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,GOOGL,P,45,347.03,5,True,False,False,True,False,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,SPY,P,60,725.6,4,True,False,True,True,False,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,AAPL,P,45,289.9,5,True,False,False,True,False,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,TSLA,P,70,384.74,3,True,True,True,False,True,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,MSFT,P,45,387.08,5,True,False,False,True,False,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,AMZN,P,45,235.85,3,True,False,False,True,False,False
2026-06-11T11:00:00-04:00,2026-06-11,11:00,META,P,45,558.19,5,True,False,False,True,False,False
2026-06-11T11:15:00-04:00,2026-06-11,11:15,IWM,C,60,286.12,3,True,False,True,True,False,False
2026-06-11T11:15:00-04:00,2026-06-11,11:15,QQQ,P,50,699.52,2,True,False,True,False,True,False
2026-06-11T11:15:00-04:00,2026-06-11,11:15,QQQ,C,45,699.52,1,False,False,True,True,True,False
2026-06-11T11:15:00-04:00,2026-06-11,11:15,SPY,P,50,727.38,5,True,False,True,False,True,False
2026-06-11T11:30:00-04:00,2026-06-11,11:30,AVGO,P,50,376.12,4,True,False,True,False,True,False
2026-06-11T11:30:00-04:00,2026-06-11,11:30,IWM,C,45,286.05,4,True,False,False,True,False,False
2026-06-11T11:45:00-04:00,2026-06-11,11:45,QQQ,C,50,700.79,2,False,True,False,True,True,False
2026-06-11T11:45:00-04:00,2026-06-11,11:45,AVGO,P,50,376.03,5,True,False,True,False,True,False
2026-06-11T12:00:00-04:00,2026-06-11,12:00,TSLA,C,50,386.32,1,False,True,False,True,True,False
2026-06-11T12:00:00-04:00,2026-06-11,12:00,SPY,C,45,728.1,2,False,True,True,False,True,False
2026-06-11T12:15:00-04:00,2026-06-11,12:15,AMZN,P,50,237.53,4,True,False,True,False,True,False
2026-06-11T12:15:00-04:00,2026-06-11,12:15,META,C,45,564.01,1,False,True,True,False,True,False
2026-06-11T12:15:00-04:00,2026-06-11,12:15,NVDA,C,45,201.74,1,False,False,True,True,True,False
2026-06-11T12:15:00-04:00,2026-06-11,12:15,SPY,C,45,729.89,3,False,False,True,True,True,False
2026-06-11T12:15:00-04:00,2026-06-11,12:15,GOOGL,C,45,349.49,1,False,True,True,False,True,False
2026-06-11T12:30:00-04:00,2026-06-11,12:30,NVDA,C,45,201.33,2,False,False,True,True,True,False
2026-06-11T12:30:00-04:00,2026-06-11,12:30,SPY,C,45,727.88,4,False,False,True,True,True,False
2026-06-11T12:45:00-04:00,2026-06-11,12:45,NVDA,C,45,201.38,3,False,False,True,True,True,False
2026-06-11T13:00:00-04:00,2026-06-11,13:00,QQQ,P,45,699.55,3,False,True,True,False,True,False
2026-06-11T13:15:00-04:00,2026-06-11,13:15,AMZN,P,45,236.19,5,True,False,False,True,False,False
2026-06-11T13:30:00-04:00,2026-06-11,13:30,GOOGL,C,45,350.88,2,False,True,True,False,True,False
2026-06-11T13:30:00-04:00,2026-06-11,13:30,NVDA,C,55,202.81,4,False,True,True,True,False,False
2026-06-11T13:45:00-04:00,2026-06-11,13:45,MSFT,C,45,389.5,1,False,True,True,False,True,False
2026-06-11T14:15:00-04:00,2026-06-11,14:15,QQQ,C,45,709.66,3,True,False,False,True,False,False
2026-06-12T10:00:00-04:00,2026-06-12,10:00,IWM,C,60,292.33,1,True,False,True,True,False,False
2026-06-12T10:00:00-04:00,2026-06-12,10:00,AVGO,C,50,379.97,1,True,False,True,False,True,False
2026-06-12T10:15:00-04:00,2026-06-12,10:15,NVDA,C,60,205.44,1,True,False,True,True,False,False
2026-06-12T10:15:00-04:00,2026-06-12,10:15,QQQ,C,60,718.83,1,True,False,True,True,False,False
2026-06-12T10:15:00-04:00,2026-06-12,10:15,SPY,C,60,739.31,1,True,False,True,True,False,False
2026-06-12T10:15:00-04:00,2026-06-12,10:15,IWM,C,45,293.31,2,True,False,False,True,False,False
2026-06-12T10:30:00-04:00,2026-06-12,10:30,NVDA,C,45,205.69,2,True,False,False,True,False,False
2026-06-12T10:30:00-04:00,2026-06-12,10:30,SPY,C,45,739.59,2,True,False,False,True,False,False
2026-06-12T10:30:00-04:00,2026-06-12,10:30,MSFT,P,45,384.07,1,True,False,False,True,False,False
2026-06-12T10:30:00-04:00,2026-06-12,10:30,AMZN,P,45,236.53,1,True,False,False,True,False,False
2026-06-12T10:30:00-04:00,2026-06-12,10:30,QQQ,C,45,718.07,2,True,False,False,True,False,False
2026-06-12T10:30:00-04:00,2026-06-12,10:30,IWM,C,45,293.9,3,True,False,False,True,False,False
2026-06-12T10:45:00-04:00,2026-06-12,10:45,MSFT,P,45,384.11,2,True,False,False,True,False,False
2026-06-12T10:45:00-04:00,2026-06-12,10:45,AMZN,P,45,235.12,2,True,False,False,True,False,False
2026-06-12T10:45:00-04:00,2026-06-12,10:45,AAPL,P,45,291.11,1,True,False,False,True,False,False
2026-06-12T10:45:00-04:00,2026-06-12,10:45,IWM,C,45,293.27,4,True,False,False,True,False,False
2026-06-12T10:45:00-04:00,2026-06-12,10:45,AVGO,C,50,378.4,2,True,False,True,False,True,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,AMZN,P,55,237.3,3,True,False,False,True,True,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,NVDA,C,60,205.7,3,True,False,True,True,False,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,AAPL,P,45,291.74,2,True,False,False,True,False,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,SPY,C,60,742.36,3,True,False,True,True,False,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,TSLA,C,60,397.27,1,True,True,True,False,False,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,QQQ,C,45,720.97,3,True,False,False,True,False,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,GOOGL,C,45,363.1,1,True,False,False,True,False,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,AVGO,C,50,381.1,3,True,False,True,False,True,False
2026-06-12T11:00:00-04:00,2026-06-12,11:00,META,C,55,570.41,1,False,True,True,True,False,False
2026-06-12T11:15:00-04:00,2026-06-12,11:15,AAPL,C,45,292.77,1,False,True,True,False,True,False
2026-06-12T11:15:00-04:00,2026-06-12,11:15,SPY,C,45,743.15,4,True,False,False,True,False,False
2026-06-12T11:15:00-04:00,2026-06-12,11:15,NVDA,C,45,206.35,4,True,False,False,True,False,False
2026-06-12T11:15:00-04:00,2026-06-12,11:15,AAPL,P,55,292.77,3,True,False,False,True,True,False
2026-06-12T11:15:00-04:00,2026-06-12,11:15,AMZN,P,55,237.93,4,True,False,False,True,True,False
2026-06-12T11:15:00-04:00,2026-06-12,11:15,QQQ,C,45,722.45,4,True,False,False,True,False,False
2026-06-12T11:15:00-04:00,2026-06-12,11:15,GOOGL,C,45,362.75,2,True,False,False,True,False,False
2026-06-12T11:30:00-04:00,2026-06-12,11:30,AAPL,P,55,292.88,4,True,False,False,True,True,False
2026-06-12T11:30:00-04:00,2026-06-12,11:30,AMZN,P,55,237.85,5,True,False,False,True,True,False
2026-06-12T11:30:00-04:00,2026-06-12,11:30,GOOGL,C,45,365.5,3,True,False,False,True,False,False
2026-06-12T11:45:00-04:00,2026-06-12,11:45,AAPL,P,45,291.86,5,True,False,False,True,False,False
2026-06-12T12:45:00-04:00,2026-06-12,12:45,TSLA,C,70,396.16,2,True,True,True,False,True,False
2026-06-12T13:00:00-04:00,2026-06-12,13:00,AMZN,C,45,236.87,1,False,True,True,False,True,False
2026-06-12T13:45:00-04:00,2026-06-12,13:45,TSLA,C,45,401.97,3,True,False,False,True,False,False
2026-06-12T14:00:00-04:00,2026-06-12,14:00,TSLA,C,45,403.22,4,True,False,False,True,False,False
2026-06-12T14:15:00-04:00,2026-06-12,14:15,META,P,45,566.03,1,True,False,False,True,False,False
2026-06-15T10:00:00-04:00,2026-06-15,10:00,GOOGL,C,70,369.22,1,True,True,True,False,False,True
2026-06-15T10:00:00-04:00,2026-06-15,10:00,QQQ,C,70,739.68,1,True,False,True,True,False,True
2026-06-15T10:00:00-04:00,2026-06-15,10:00,TSLA,C,45,411.2,1,True,False,False,True,False,False
2026-06-15T10:00:00-04:00,2026-06-15,10:00,NVDA,C,60,208.76,1,True,False,True,True,False,False
2026-06-15T10:00:00-04:00,2026-06-15,10:00,AMZN,C,55,247.35,1,True,False,False,True,False,True
2026-06-15T10:00:00-04:00,2026-06-15,10:00,AVGO,C,55,390.54,1,True,False,False,True,False,True
2026-06-15T10:00:00-04:00,2026-06-15,10:00,META,C,45,591.88,1,True,False,False,True,False,False
2026-06-15T10:00:00-04:00,2026-06-15,10:00,SPY,C,60,753.32,1,True,False,True,True,False,False
2026-06-15T10:15:00-04:00,2026-06-15,10:15,SPY,C,60,753.03,2,True,False,True,True,False,False
2026-06-15T10:15:00-04:00,2026-06-15,10:15,IWM,C,45,295.47,1,True,False,False,True,False,False
2026-06-15T10:15:00-04:00,2026-06-15,10:15,GOOGL,C,70,368.11,2,True,False,True,True,False,True
2026-06-15T10:15:00-04:00,2026-06-15,10:15,TSLA,C,45,411.24,2,True,False,False,True,False,False
2026-06-15T10:15:00-04:00,2026-06-15,10:15,AMZN,C,45,246.12,2,True,False,False,True,False,False
2026-06-15T10:15:00-04:00,2026-06-15,10:15,QQQ,C,60,740.34,2,True,False,True,True,False,False
2026-06-15T10:15:00-04:00,2026-06-15,10:15,META,C,55,592.3,2,True,False,False,True,False,True
2026-06-15T10:15:00-04:00,2026-06-15,10:15,AVGO,C,60,391.63,2,True,False,True,True,False,False
2026-06-15T10:15:00-04:00,2026-06-15,10:15,NVDA,C,70,209.34,2,True,False,True,True,False,True
2026-06-15T10:30:00-04:00,2026-06-15,10:30,MSFT,C,45,398.33,1,True,False,False,True,False,False
2026-06-15T10:30:00-04:00,2026-06-15,10:30,SPY,C,60,753.65,3,True,False,True,True,False,False
2026-06-15T10:30:00-04:00,2026-06-15,10:30,GOOGL,C,45,369.11,3,True,False,False,True,False,False
2026-06-15T10:30:00-04:00,2026-06-15,10:30,AVGO,C,45,390.54,3,True,False,False,True,False,False
2026-06-15T10:30:00-04:00,2026-06-15,10:30,META,C,45,590.34,3,True,False,False,True,False,False
2026-06-15T10:30:00-04:00,2026-06-15,10:30,NVDA,C,80,209.4,3,True,True,True,True,False,False
2026-06-15T10:30:00-04:00,2026-06-15,10:30,IWM,C,45,295.46,2,True,False,False,True,False,False
2026-06-15T10:30:00-04:00,2026-06-15,10:30,AMZN,C,45,246.12,3,True,False,False,True,False,False
2026-06-15T10:30:00-04:00,2026-06-15,10:30,QQQ,C,60,740.99,3,True,False,True,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,AMZN,C,45,246.15,4,True,False,False,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,MSFT,C,45,397.48,2,True,False,False,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,SPY,C,60,753.32,4,True,False,True,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,META,C,45,592.64,4,True,False,False,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,IWM,C,45,295.36,3,True,False,False,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,AVGO,C,45,389.73,4,True,False,False,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,QQQ,C,45,740.02,4,True,False,False,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,AAPL,C,45,296.2,1,True,False,False,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,GOOGL,C,45,369.33,4,True,False,False,True,False,False
2026-06-15T10:45:00-04:00,2026-06-15,10:45,NVDA,C,60,209.58,4,True,False,True,True,False,False
2026-06-15T11:00:00-04:00,2026-06-15,11:00,AAPL,C,45,296.48,2,True,False,False,True,False,False
2026-06-15T11:00:00-04:00,2026-06-15,11:00,MSFT,C,45,398.14,3,True,False,False,True,False,False
2026-06-15T11:15:00-04:00,2026-06-15,11:15,IWM,C,45,295.08,4,True,False,False,True,False,False
2026-06-15T11:15:00-04:00,2026-06-15,11:15,MSFT,C,45,398.48,4,True,False,False,True,False,False
2026-06-15T11:15:00-04:00,2026-06-15,11:15,AAPL,C,45,296.31,3,True,False,False,True,False,False
2026-06-15T11:30:00-04:00,2026-06-15,11:30,AAPL,C,45,296.53,4,True,False,False,True,False,False
2026-06-15T12:30:00-04:00,2026-06-15,12:30,TSLA,C,45,411.38,3,True,True,False,False,False,False
2026-06-15T13:45:00-04:00,2026-06-15,13:45,TSLA,C,45,411.29,4,True,True,False,False,False,False
2026-06-16T10:00:00-04:00,2026-06-16,10:00,TSLA,C,45,409.77,1,True,False,False,False,True,True
2026-06-16T10:00:00-04:00,2026-06-16,10:00,GOOGL,C,60,368.12,1,True,False,True,False,True,True
2026-06-16T10:00:00-04:00,2026-06-16,10:00,IWM,C,60,296.0,1,True,True,True,False,False,False
2026-06-16T10:00:00-04:00,2026-06-16,10:00,NVDA,C,45,208.71,1,True,False,False,False,True,True
2026-06-16T10:15:00-04:00,2026-06-16,10:15,GOOGL,C,70,370.25,2,True,True,True,False,False,True
2026-06-16T10:30:00-04:00,2026-06-16,10:30,META,C,50,593.54,1,True,False,True,False,True,False
2026-06-16T10:30:00-04:00,2026-06-16,10:30,QQQ,C,45,739.11,1,True,False,False,False,True,True
2026-06-16T11:00:00-04:00,2026-06-16,11:00,AAPL,C,45,297.55,1,True,False,False,True,False,False
2026-06-16T11:00:00-04:00,2026-06-16,11:00,AMZN,C,60,248.38,1,True,True,True,False,False,False
2026-06-16T11:15:00-04:00,2026-06-16,11:15,NVDA,C,45,209.7,2,False,True,True,False,True,False
2026-06-16T11:15:00-04:00,2026-06-16,11:15,AAPL,C,45,298.13,2,True,False,False,True,False,False
2026-06-16T11:30:00-04:00,2026-06-16,11:30,GOOGL,C,45,375.23,3,True,False,False,True,False,False
2026-06-16T11:30:00-04:00,2026-06-16,11:30,AAPL,C,45,298.2,3,True,False,False,True,False,False
2026-06-16T11:30:00-04:00,2026-06-16,11:30,AMZN,C,45,248.73,2,True,False,False,True,False,False
2026-06-16T11:45:00-04:00,2026-06-16,11:45,AAPL,C,45,298.08,4,True,False,False,True,False,False
2026-06-16T11:45:00-04:00,2026-06-16,11:45,AVGO,P,45,380.24,1,True,False,False,True,False,False
2026-06-16T11:45:00-04:00,2026-06-16,11:45,AMZN,C,45,248.34,3,True,False,False,True,False,False
2026-06-16T11:45:00-04:00,2026-06-16,11:45,META,C,50,595.19,2,True,False,True,False,True,False
2026-06-16T11:45:00-04:00,2026-06-16,11:45,GOOGL,C,45,373.85,4,True,False,False,True,False,False
2026-06-16T12:00:00-04:00,2026-06-16,12:00,AVGO,P,45,379.23,2,True,False,False,True,False,False
2026-06-16T12:00:00-04:00,2026-06-16,12:00,AMZN,C,45,248.0,4,True,False,False,True,False,False
2026-06-16T12:00:00-04:00,2026-06-16,12:00,META,C,50,595.28,3,True,False,True,False,True,False
2026-06-16T12:15:00-04:00,2026-06-16,12:15,AVGO,P,45,378.94,3,True,False,False,True,False,False
2026-06-16T12:15:00-04:00,2026-06-16,12:15,META,C,50,595.89,4,True,False,True,False,True,False
2026-06-16T12:30:00-04:00,2026-06-16,12:30,AVGO,P,45,378.95,4,True,False,False,True,False,False
2026-06-16T14:00:00-04:00,2026-06-16,14:00,NVDA,C,45,209.43,3,False,True,True,False,True,False
2026-06-17T10:00:00-04:00,2026-06-17,10:00,MSFT,P,50,389.8,1,True,False,True,False,False,True
2026-06-17T10:00:00-04:00,2026-06-17,10:00,IWM,P,60,293.81,1,True,False,True,False,True,True
2026-06-17T10:00:00-04:00,2026-06-17,10:00,TSLA,P,70,398.55,1,True,False,True,True,False,True
2026-06-17T10:00:00-04:00,2026-06-17,10:00,NVDA,P,70,207.19,1,True,False,True,True,False,True
2026-06-17T10:15:00-04:00,2026-06-17,10:15,MSFT,P,80,388.42,2,True,True,True,True,False,False
2026-06-17T10:15:00-04:00,2026-06-17,10:15,IWM,P,50,294.48,2,True,False,True,False,True,False
2026-06-17T10:15:00-04:00,2026-06-17,10:15,TSLA,P,55,400.86,2,True,False,False,True,False,True
2026-06-17T10:15:00-04:00,2026-06-17,10:15,NVDA,P,45,207.45,2,True,False,False,True,False,False
2026-06-17T10:30:00-04:00,2026-06-17,10:30,MSFT,P,45,387.38,3,True,False,False,True,False,False
2026-06-17T10:30:00-04:00,2026-06-17,10:30,TSLA,P,70,401.68,3,True,False,True,True,False,True
2026-06-17T10:30:00-04:00,2026-06-17,10:30,NVDA,P,45,207.89,3,True,False,False,True,False,False
2026-06-17T10:30:00-04:00,2026-06-17,10:30,AVGO,C,55,397.32,1,True,False,False,True,False,True
2026-06-17T10:45:00-04:00,2026-06-17,10:45,QQQ,P,50,733.01,1,True,False,True,False,True,False
2026-06-17T10:45:00-04:00,2026-06-17,10:45,TSLA,P,45,399.43,4,True,False,False,True,False,False
2026-06-17T10:45:00-04:00,2026-06-17,10:45,AMZN,P,55,241.26,1,True,False,False,True,False,True
2026-06-17T10:45:00-04:00,2026-06-17,10:45,IWM,C,55,293.55,1,False,False,True,True,True,True
2026-06-17T10:45:00-04:00,2026-06-17,10:45,AVGO,C,45,395.43,2,True,False,False,True,False,False
2026-06-17T10:45:00-04:00,2026-06-17,10:45,AAPL,C,50,299.6,1,True,False,True,False,True,False
2026-06-17T10:45:00-04:00,2026-06-17,10:45,NVDA,P,45,207.4,4,True,False,False,True,False,False
2026-06-17T10:45:00-04:00,2026-06-17,10:45,MSFT,P,45,386.3,4,True,False,False,True,False,False
2026-06-17T11:00:00-04:00,2026-06-17,11:00,AVGO,C,45,393.51,3,True,False,False,True,False,False
2026-06-17T11:00:00-04:00,2026-06-17,11:00,NVDA,P,45,206.46,5,True,False,False,True,False,False
2026-06-17T11:00:00-04:00,2026-06-17,11:00,TSLA,P,55,399.59,5,True,False,False,True,False,True
2026-06-17T11:00:00-04:00,2026-06-17,11:00,AMZN,P,45,240.77,2,True,False,False,True,False,False
2026-06-17T11:00:00-04:00,2026-06-17,11:00,MSFT,P,45,384.9,5,True,False,False,True,False,False
2026-06-17T11:00:00-04:00,2026-06-17,11:00,IWM,C,45,293.59,2,False,False,True,True,True,False
2026-06-17T11:15:00-04:00,2026-06-17,11:15,GOOGL,P,45,363.79,1,True,False,False,True,False,False
2026-06-17T11:15:00-04:00,2026-06-17,11:15,META,P,45,581.09,1,True,False,False,True,False,False
2026-06-17T11:15:00-04:00,2026-06-17,11:15,AMZN,P,45,240.54,3,True,False,False,True,False,False
2026-06-17T11:15:00-04:00,2026-06-17,11:15,AVGO,C,45,399.2,4,True,False,False,True,False,False
2026-06-17T11:30:00-04:00,2026-06-17,11:30,IWM,C,45,294.73,3,True,False,False,True,False,False
2026-06-17T11:30:00-04:00,2026-06-17,11:30,QQQ,P,50,732.64,2,True,False,True,False,True,False
2026-06-17T11:30:00-04:00,2026-06-17,11:30,QQQ,C,45,732.64,1,False,False,True,True,True,False
2026-06-17T11:30:00-04:00,2026-06-17,11:30,AMZN,P,45,240.34,4,True,False,False,True,False,False
2026-06-17T11:30:00-04:00,2026-06-17,11:30,META,P,45,580.55,2,True,False,False,True,False,False
2026-06-17T11:30:00-04:00,2026-06-17,11:30,GOOGL,P,45,364.12,2,True,False,False,True,False,False
2026-06-17T11:45:00-04:00,2026-06-17,11:45,QQQ,P,50,732.58,3,True,False,True,False,True,False
2026-06-17T11:45:00-04:00,2026-06-17,11:45,IWM,C,45,295.01,4,True,False,False,True,False,False
2026-06-17T11:45:00-04:00,2026-06-17,11:45,GOOGL,P,45,364.89,3,True,False,False,True,False,False
2026-06-17T11:45:00-04:00,2026-06-17,11:45,TSLA,C,45,400.5,1,False,True,True,False,True,False
2026-06-17T11:45:00-04:00,2026-06-17,11:45,AMZN,P,45,240.46,5,True,False,False,True,False,False
2026-06-17T11:45:00-04:00,2026-06-17,11:45,QQQ,C,45,732.58,2,False,False,True,True,True,False
2026-06-17T11:45:00-04:00,2026-06-17,11:45,META,P,45,580.75,3,True,False,False,True,False,False
2026-06-17T12:00:00-04:00,2026-06-17,12:00,GOOGL,P,45,364.92,4,True,False,False,True,False,False
2026-06-17T12:00:00-04:00,2026-06-17,12:00,META,P,45,580.66,4,True,False,False,True,False,False
2026-06-17T12:00:00-04:00,2026-06-17,12:00,QQQ,C,65,733.43,3,False,True,True,True,True,False
2026-06-17T12:00:00-04:00,2026-06-17,12:00,QQQ,P,50,733.43,4,True,False,True,False,True,False
2026-06-17T12:15:00-04:00,2026-06-17,12:15,GOOGL,P,45,364.44,5,True,False,False,True,False,False
2026-06-17T12:15:00-04:00,2026-06-17,12:15,META,P,45,580.6,5,True,False,False,True,False,False
2026-06-17T12:15:00-04:00,2026-06-17,12:15,QQQ,C,45,733.26,4,False,False,True,True,True,False
2026-06-17T12:15:00-04:00,2026-06-17,12:15,QQQ,P,50,733.26,5,True,False,True,False,True,False
2026-06-17T14:15:00-04:00,2026-06-17,14:15,TSLA,C,45,402.3,2,False,False,True,True,True,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,AAPL,P,45,298.27,1,True,False,False,False,True,True
2026-06-18T10:00:00-04:00,2026-06-18,10:00,MSFT,P,45,376.23,1,True,False,False,True,False,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,AMZN,C,45,238.93,1,False,True,True,False,True,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,GOOGL,P,45,360.45,1,True,False,False,True,False,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,QQQ,P,50,734.21,1,True,False,True,False,True,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,NVDA,P,50,207.81,1,True,False,True,False,True,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,NVDA,C,45,207.81,1,False,True,True,False,True,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,AVGO,C,80,408.98,1,True,True,True,True,False,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,META,P,45,565.93,1,True,False,False,True,False,False
2026-06-18T10:00:00-04:00,2026-06-18,10:00,TSLA,P,55,388.57,1,True,False,False,True,False,True
2026-06-18T10:15:00-04:00,2026-06-18,10:15,AVGO,C,60,407.46,2,True,False,True,True,False,False
2026-06-18T10:15:00-04:00,2026-06-18,10:15,IWM,P,45,291.78,1,True,False,False,True,False,False
2026-06-18T10:15:00-04:00,2026-06-18,10:15,QQQ,P,50,735.64,2,True,False,True,False,True,False
2026-06-18T10:15:00-04:00,2026-06-18,10:15,AAPL,P,45,298.99,2,True,False,False,False,True,True
2026-06-18T10:15:00-04:00,2026-06-18,10:15,GOOGL,C,45,362.9,1,False,True,True,False,True,False
2026-06-18T10:15:00-04:00,2026-06-18,10:15,MSFT,P,50,378.35,2,True,False,True,False,False,True
2026-06-18T10:15:00-04:00,2026-06-18,10:15,TSLA,P,45,389.36,2,True,False,False,True,False,False
2026-06-18T10:30:00-04:00,2026-06-18,10:30,TSLA,P,45,386.14,3,True,False,False,True,False,False
2026-06-18T10:30:00-04:00,2026-06-18,10:30,AVGO,C,60,407.8,3,True,False,True,True,False,False
2026-06-18T10:30:00-04:00,2026-06-18,10:30,SPY,P,50,745.37,1,True,False,True,False,True,False
2026-06-18T10:30:00-04:00,2026-06-18,10:30,SPY,C,45,745.37,1,False,True,True,False,True,False
2026-06-18T10:30:00-04:00,2026-06-18,10:30,AMZN,P,50,239.4,1,True,False,True,False,True,False
2026-06-18T10:30:00-04:00,2026-06-18,10:30,GOOGL,P,45,361.86,2,True,False,False,True,False,False
2026-06-18T10:45:00-04:00,2026-06-18,10:45,IWM,C,45,293.35,1,False,True,True,False,True,False
2026-06-18T10:45:00-04:00,2026-06-18,10:45,TSLA,P,45,386.91,4,True,False,False,True,False,False
2026-06-18T10:45:00-04:00,2026-06-18,10:45,SPY,P,50,746.14,2,True,False,True,False,True,False
2026-06-18T10:45:00-04:00,2026-06-18,10:45,AAPL,C,45,299.71,1,True,False,False,True,False,False
2026-06-18T10:45:00-04:00,2026-06-18,10:45,AVGO,C,60,408.56,4,True,False,True,True,False,False
2026-06-18T11:00:00-04:00,2026-06-18,11:00,IWM,P,50,294.25,2,True,False,True,False,True,False
2026-06-18T11:00:00-04:00,2026-06-18,11:00,TSLA,P,45,388.48,5,True,False,False,True,False,False
2026-06-18T11:00:00-04:00,2026-06-18,11:00,AMZN,P,50,239.9,2,True,False,True,False,True,False
2026-06-18T11:00:00-04:00,2026-06-18,11:00,AAPL,C,45,299.18,2,True,False,False,True,False,False
2026-06-18T11:00:00-04:00,2026-06-18,11:00,SPY,P,50,746.84,3,True,False,True,False,True,False
2026-06-18T11:15:00-04:00,2026-06-18,11:15,IWM,P,50,293.8,3,True,False,True,False,True,False
2026-06-18T11:15:00-04:00,2026-06-18,11:15,QQQ,C,45,738.04,1,True,False,False,True,False,False
2026-06-18T11:15:00-04:00,2026-06-18,11:15,AMZN,P,45,241.42,3,True,False,False,False,True,True
2026-06-18T11:15:00-04:00,2026-06-18,11:15,SPY,P,50,746.13,4,True,False,True,False,True,False
