signal_ts_et,date,time_et,symbol,side,score,underlying_close,fire_rank,c_trend,c_vwap_evt,c_or_evt,c_squeeze,c_rsi,c_vol
2026-05-20T10:30:00-04:00,2026-05-20,10:30,META,C,45,601.8,1,False,True,True,False,True,False
2026-05-21T10:00:00-04:00,2026-05-21,10:00,QQQ,C,60,710.63,1,True,False,True,False,True,True
2026-05-21T10:00:00-04:00,2026-05-21,10:00,IWM,C,50,280.45,1,True,False,True,False,False,True
2026-05-21T10:00:00-04:00,2026-05-21,10:00,AMZN,C,60,263.35,1,True,False,True,False,True,True
2026-05-21T10:00:00-04:00,2026-05-21,10:00,AVGO,C,45,421.14,1,True,False,False,False,True,True
2026-05-21T10:15:00-04:00,2026-05-21,10:15,QQQ,C,50,710.17,2,True,False,True,False,True,False
2026-05-21T10:15:00-04:00,2026-05-21,10:15,AAPL,C,50,301.59,1,True,False,True,False,True,False
2026-05-21T10:15:00-04:00,2026-05-21,10:15,AMZN,C,50,262.77,2,True,False,True,False,True,False
2026-05-21T10:30:00-04:00,2026-05-21,10:30,QQQ,C,50,708.27,3,True,False,True,False,True,False
2026-05-21T10:30:00-04:00,2026-05-21,10:30,AAPL,C,50,301.95,2,True,False,True,False,True,False
2026-05-21T10:30:00-04:00,2026-05-21,10:30,TSLA,C,45,414.33,1,True,False,False,False,True,True
2026-05-21T11:00:00-04:00,2026-05-21,11:00,META,C,45,599.51,1,False,True,True,False,True,False
2026-05-21T11:15:00-04:00,2026-05-21,11:15,META,P,50,601.48,1,True,False,True,False,True,False
2026-05-21T12:15:00-04:00,2026-05-21,12:15,META,P,50,601.5,2,True,False,True,False,True,False
2026-05-21T12:30:00-04:00,2026-05-21,12:30,META,P,50,601.15,3,True,False,True,False,True,False
2026-05-21T12:45:00-04:00,2026-05-21,12:45,META,P,50,600.59,4,True,False,True,False,True,False
2026-05-21T13:00:00-04:00,2026-05-21,13:00,IWM,C,45,280.02,2,True,False,False,True,False,False
2026-05-21T13:00:00-04:00,2026-05-21,13:00,AMZN,C,45,266.39,3,True,False,False,True,False,False
2026-05-21T13:00:00-04:00,2026-05-21,13:00,META,P,50,601.8,5,True,False,True,False,True,False
2026-05-21T13:00:00-04:00,2026-05-21,13:00,AVGO,P,45,412.25,1,True,False,False,True,False,False
2026-05-21T13:15:00-04:00,2026-05-21,13:15,IWM,C,45,280.86,3,True,False,False,True,False,False
2026-05-21T13:15:00-04:00,2026-05-21,13:15,AAPL,C,55,304.02,3,True,False,False,True,True,False
2026-05-21T13:15:00-04:00,2026-05-21,13:15,AMZN,C,45,266.33,4,True,False,False,True,False,False
2026-05-21T13:15:00-04:00,2026-05-21,13:15,GOOGL,C,55,389.04,1,True,False,False,True,True,False
2026-05-21T13:15:00-04:00,2026-05-21,13:15,AVGO,P,45,412.35,2,True,False,False,True,False,False
2026-05-21T13:15:00-04:00,2026-05-21,13:15,TSLA,C,45,419.55,2,True,True,False,False,False,False
2026-05-21T13:30:00-04:00,2026-05-21,13:30,QQQ,C,45,713.67,4,True,False,False,True,False,False
2026-05-21T13:30:00-04:00,2026-05-21,13:30,IWM,C,55,282.05,4,True,False,False,True,False,True
2026-05-21T13:30:00-04:00,2026-05-21,13:30,AAPL,C,45,304.59,4,True,False,False,True,False,False
2026-05-21T13:30:00-04:00,2026-05-21,13:30,AMZN,C,45,267.31,5,True,False,False,True,False,False
2026-05-21T13:30:00-04:00,2026-05-21,13:30,META,C,45,607.01,2,True,False,False,True,False,False
2026-05-21T13:30:00-04:00,2026-05-21,13:30,GOOGL,C,45,390.33,2,True,False,False,True,False,False
2026-05-21T13:30:00-04:00,2026-05-21,13:30,AVGO,P,45,413.3,3,True,False,False,True,False,False
2026-05-21T13:45:00-04:00,2026-05-21,13:45,QQQ,C,45,715.64,5,True,False,False,True,False,False
2026-05-21T13:45:00-04:00,2026-05-21,13:45,IWM,C,45,282.75,5,True,False,False,True,False,False
2026-05-21T13:45:00-04:00,2026-05-21,13:45,AAPL,C,45,304.64,5,True,False,False,True,False,False
2026-05-21T13:45:00-04:00,2026-05-21,13:45,AMZN,C,45,269.14,6,True,False,False,True,False,False
2026-05-21T13:45:00-04:00,2026-05-21,13:45,META,C,45,608.49,3,True,False,False,True,False,False
2026-05-21T13:45:00-04:00,2026-05-21,13:45,GOOGL,C,45,391.04,3,True,False,False,True,False,False
2026-05-21T13:45:00-04:00,2026-05-21,13:45,TSLA,C,60,421.75,3,True,False,True,True,False,False
2026-05-21T14:00:00-04:00,2026-05-21,14:00,QQQ,C,45,715.7,6,True,False,False,True,False,False
2026-05-21T14:00:00-04:00,2026-05-21,14:00,IWM,C,45,282.84,6,True,False,False,True,False,False
2026-05-21T14:00:00-04:00,2026-05-21,14:00,AAPL,C,45,304.92,6,True,False,False,True,False,False
2026-05-21T14:00:00-04:00,2026-05-21,14:00,AMZN,C,45,268.78,7,True,False,False,True,False,False
2026-05-21T14:00:00-04:00,2026-05-21,14:00,META,C,45,608.97,4,True,False,False,True,False,False
2026-05-21T14:00:00-04:00,2026-05-21,14:00,GOOGL,C,45,391.91,4,True,False,False,True,False,False
2026-05-21T14:00:00-04:00,2026-05-21,14:00,TSLA,C,60,422.41,4,True,False,True,True,False,False
2026-05-21T14:15:00-04:00,2026-05-21,14:15,QQQ,C,45,714.6,7,True,False,False,True,False,False
2026-05-21T14:15:00-04:00,2026-05-21,14:15,IWM,C,45,282.76,7,True,False,False,True,False,False
2026-05-21T14:15:00-04:00,2026-05-21,14:15,AAPL,C,45,304.56,7,True,False,False,True,False,False
2026-05-21T14:15:00-04:00,2026-05-21,14:15,AMZN,C,45,268.55,8,True,False,False,True,False,False
2026-05-21T14:15:00-04:00,2026-05-21,14:15,META,C,45,608.38,5,True,False,False,True,False,False
2026-05-21T14:15:00-04:00,2026-05-21,14:15,GOOGL,C,55,389.93,5,True,False,False,True,True,False
2026-05-21T14:15:00-04:00,2026-05-21,14:15,TSLA,C,60,421.43,5,True,False,True,True,False,False
2026-05-22T10:00:00-04:00,2026-05-22,10:00,SPY,C,60,747.54,1,True,False,True,True,False,False
2026-05-22T10:00:00-04:00,2026-05-22,10:00,QQQ,C,60,719.54,1,True,False,True,True,False,False
2026-05-22T10:00:00-04:00,2026-05-22,10:00,IWM,C,60,285.58,1,True,False,True,True,False,False
2026-05-22T10:00:00-04:00,2026-05-22,10:00,AAPL,C,45,308.73,1,True,False,False,True,False,False
2026-05-22T10:00:00-04:00,2026-05-22,10:00,MSFT,C,60,420.34,1,True,False,True,True,False,False
2026-05-22T10:00:00-04:00,2026-05-22,10:00,NVDA,P,55,217.93,1,True,False,False,True,False,True
2026-05-22T10:00:00-04:00,2026-05-22,10:00,TSLA,C,60,422.19,1,True,False,True,True,False,False
2026-05-22T10:15:00-04:00,2026-05-22,10:15,SPY,C,45,745.56,2,True,False,False,True,False,False
2026-05-22T10:15:00-04:00,2026-05-22,10:15,AAPL,C,45,308.78,2,True,False,False,True,False,False
2026-05-22T10:15:00-04:00,2026-05-22,10:15,NVDA,P,55,216.57,2,True,False,False,True,False,True
2026-05-22T10:15:00-04:00,2026-05-22,10:15,TSLA,C,90,423.68,2,True,True,True,True,False,True
2026-05-22T10:30:00-04:00,2026-05-22,10:30,AAPL,C,55,308.64,3,True,False,False,True,False,True
2026-05-22T10:30:00-04:00,2026-05-22,10:30,META,C,50,608.59,1,True,False,True,False,False,True
2026-05-22T10:30:00-04:00,2026-05-22,10:30,NVDA,P,55,216.33,3,True,False,False,True,False,True
2026-05-22T10:30:00-04:00,2026-05-22,10:30,GOOGL,P,60,387.0,1,True,False,True,True,False,False
2026-05-22T10:30:00-04:00,2026-05-22,10:30,TSLA,C,55,424.62,3,True,False,False,True,False,True
2026-05-22T10:45:00-04:00,2026-05-22,10:45,SPY,C,60,746.38,3,True,False,True,True,False,False
2026-05-22T10:45:00-04:00,2026-05-22,10:45,QQQ,C,60,719.43,2,True,False,True,True,False,False
2026-05-22T10:45:00-04:00,2026-05-22,10:45,IWM,C,60,284.95,2,True,False,True,True,False,False
2026-05-22T10:45:00-04:00,2026-05-22,10:45,AAPL,C,45,309.77,4,True,False,False,True,False,False
2026-05-22T10:45:00-04:00,2026-05-22,10:45,META,C,60,609.96,2,True,True,True,False,False,False
2026-05-22T10:45:00-04:00,2026-05-22,10:45,NVDA,P,45,216.82,4,True,False,False,True,False,False
2026-05-22T10:45:00-04:00,2026-05-22,10:45,GOOGL,P,60,387.12,2,True,False,True,True,False,False
2026-05-22T10:45:00-04:00,2026-05-22,10:45,TSLA,C,55,427.94,4,True,False,False,True,False,True
2026-05-22T11:00:00-04:00,2026-05-22,11:00,QQQ,C,60,719.67,3,True,False,True,True,False,False
2026-05-22T11:00:00-04:00,2026-05-22,11:00,AAPL,C,55,310.33,5,True,False,False,True,False,True
2026-05-22T11:00:00-04:00,2026-05-22,11:00,NVDA,P,45,217.2,5,True,False,False,True,False,False
2026-05-22T11:00:00-04:00,2026-05-22,11:00,GOOGL,P,55,387.65,3,True,False,False,True,True,False
2026-05-22T11:00:00-04:00,2026-05-22,11:00,TSLA,C,55,430.42,5,True,False,False,True,False,True
2026-05-22T11:15:00-04:00,2026-05-22,11:15,SPY,C,60,747.03,4,True,True,True,False,False,False
2026-05-22T11:15:00-04:00,2026-05-22,11:15,QQQ,C,45,720.68,4,True,False,False,True,False,False
2026-05-22T11:15:00-04:00,2026-05-22,11:15,AAPL,C,45,311.18,6,True,False,False,True,False,False
2026-05-22T11:15:00-04:00,2026-05-22,11:15,AMZN,C,60,268.91,1,True,True,True,False,False,False
2026-05-22T11:15:00-04:00,2026-05-22,11:15,NVDA,P,45,217.47,6,True,False,False,True,False,False
2026-05-22T11:15:00-04:00,2026-05-22,11:15,TSLA,C,45,428.66,6,True,False,False,True,False,False
2026-05-22T11:30:00-04:00,2026-05-22,11:30,QQQ,C,45,721.14,5,True,False,False,True,False,False
2026-05-22T11:30:00-04:00,2026-05-22,11:30,AAPL,C,45,311.01,7,True,False,False,True,False,False
2026-05-22T11:30:00-04:00,2026-05-22,11:30,MSFT,C,60,419.39,2,True,False,True,False,True,True
2026-05-22T11:30:00-04:00,2026-05-22,11:30,GOOGL,P,60,387.02,4,True,False,True,True,False,False
2026-05-22T11:30:00-04:00,2026-05-22,11:30,AVGO,C,50,415.1,1,False,True,False,True,True,False
2026-05-22T11:30:00-04:00,2026-05-22,11:30,TSLA,C,45,428.64,7,True,False,False,True,False,False
2026-05-22T11:45:00-04:00,2026-05-22,11:45,QQQ,C,45,720.84,6,True,False,False,True,False,False
2026-05-22T11:45:00-04:00,2026-05-22,11:45,AAPL,C,45,310.68,8,True,False,False,True,False,False
2026-05-22T11:45:00-04:00,2026-05-22,11:45,NVDA,P,45,217.5,7,True,False,False,True,False,False
2026-05-22T11:45:00-04:00,2026-05-22,11:45,GOOGL,P,70,387.33,5,True,False,True,True,True,False
2026-05-22T12:00:00-04:00,2026-05-22,12:00,QQQ,C,45,720.67,7,True,False,False,True,False,False
2026-05-22T12:00:00-04:00,2026-05-22,12:00,MSFT,C,60,419.92,3,True,True,True,False,False,False
2026-05-22T12:00:00-04:00,2026-05-22,12:00,AVGO,P,55,412.61,1,True,False,False,True,True,False
2026-05-22T12:00:00-04:00,2026-05-22,12:00,TSLA,C,45,429.0,8,True,False,False,True,False,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,SPY,C,60,747.39,5,True,False,True,True,False,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,QQQ,C,45,720.52,8,True,False,False,True,False,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,AAPL,C,45,310.4,9,True,False,False,True,False,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,AMZN,C,50,268.35,2,True,False,True,False,True,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,MSFT,C,50,419.8,4,True,False,True,False,True,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,META,C,50,608.81,3,True,False,True,False,True,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,GOOGL,P,60,386.18,6,True,True,True,False,False,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,AVGO,P,55,413.31,2,True,False,False,True,True,False
2026-05-22T12:15:00-04:00,2026-05-22,12:15,TSLA,C,45,429.6,9,True,False,False,True,False,False
2026-05-22T12:30:00-04:00,2026-05-22,12:30,SPY,C,60,747.38,6,True,False,True,True,False,False
2026-05-22T12:30:00-04:00,2026-05-22,12:30,QQQ,C,60,720.16,9,True,False,True,True,False,False
2026-05-22T12:30:00-04:00,2026-05-22,12:30,IWM,C,45,285.23,3,True,False,False,True,False,False
2026-05-22T12:30:00-04:00,2026-05-22,12:30,AMZN,C,50,268.24,3,True,False,True,False,True,False
2026-05-22T12:30:00-04:00,2026-05-22,12:30,MSFT,C,50,419.61,5,True,False,True,False,True,False
2026-05-22T12:30:00-04:00,2026-05-22,12:30,META,C,50,608.65,4,True,False,True,False,True,False
2026-05-22T12:30:00-04:00,2026-05-22,12:30,AVGO,P,55,413.82,3,True,False,False,True,True,False
2026-05-22T12:30:00-04:00,2026-05-22,12:30,TSLA,C,45,427.55,10,True,False,False,True,False,False
2026-05-22T12:45:00-04:00,2026-05-22,12:45,META,C,50,607.83,5,True,False,True,False,True,False
2026-05-22T12:45:00-04:00,2026-05-22,12:45,NVDA,P,45,216.56,8,True,False,False,True,False,False
2026-05-22T12:45:00-04:00,2026-05-22,12:45,AVGO,P,55,413.26,4,True,False,False,True,True,False
2026-05-22T13:00:00-04:00,2026-05-22,13:00,IWM,C,45,285.19,4,True,False,False,True,False,False
2026-05-22T13:00:00-04:00,2026-05-22,13:00,META,C,50,608.06,6,True,False,True,False,True,False
2026-05-22T13:00:00-04:00,2026-05-22,13:00,AVGO,P,55,413.68,5,True,False,False,True,True,False
2026-05-22T13:15:00-04:00,2026-05-22,13:15,IWM,C,45,285.3,5,True,False,False,True,False,False
2026-05-22T13:15:00-04:00,2026-05-22,13:15,META,C,50,608.86,7,True,False,True,False,True,False
2026-05-22T13:15:00-04:00,2026-05-22,13:15,AVGO,P,55,413.73,6,True,False,False,True,True,False
2026-05-22T13:15:00-04:00,2026-05-22,13:15,TSLA,C,45,427.81,11,True,False,False,True,False,False
2026-05-22T13:30:00-04:00,2026-05-22,13:30,IWM,C,45,286.43,6,True,False,False,True,False,False
2026-05-22T13:30:00-04:00,2026-05-22,13:30,AMZN,C,60,269.35,4,True,True,True,False,False,False
2026-05-22T13:30:00-04:00,2026-05-22,13:30,META,C,60,609.99,8,True,True,True,False,False,False
2026-05-22T13:30:00-04:00,2026-05-22,13:30,AVGO,P,55,414.38,7,True,False,False,True,True,False
2026-05-22T13:30:00-04:00,2026-05-22,13:30,TSLA,C,45,429.78,12,True,False,False,True,False,False
2026-05-22T13:45:00-04:00,2026-05-22,13:45,AMZN,C,50,268.57,5,True,False,True,False,True,False
2026-05-22T13:45:00-04:00,2026-05-22,13:45,AVGO,P,55,413.21,8,True,False,False,True,True,False
2026-05-22T13:45:00-04:00,2026-05-22,13:45,TSLA,C,45,430.93,13,True,False,False,True,False,False
2026-05-22T14:00:00-04:00,2026-05-22,14:00,META,C,50,608.79,9,True,False,True,False,True,False
2026-05-22T14:00:00-04:00,2026-05-22,14:00,AVGO,P,55,412.8,9,True,False,False,True,True,False
2026-05-22T14:15:00-04:00,2026-05-22,14:15,META,C,60,609.21,10,True,False,True,False,True,True
2026-05-22T14:15:00-04:00,2026-05-22,14:15,GOOGL,P,45,384.49,7,True,False,False,True,False,False
2026-05-22T14:15:00-04:00,2026-05-22,14:15,AVGO,P,55,412.87,10,True,False,False,True,True,False
2026-05-26T10:00:00-04:00,2026-05-26,10:00,QQQ,C,70,728.44,1,True,False,True,True,False,True
2026-05-26T10:00:00-04:00,2026-05-26,10:00,IWM,C,55,289.65,1,True,False,False,True,False,True
2026-05-26T10:00:00-04:00,2026-05-26,10:00,META,C,50,609.64,1,True,False,True,False,True,False
2026-05-26T10:00:00-04:00,2026-05-26,10:00,NVDA,P,50,215.48,1,True,False,True,False,False,True
2026-05-26T10:00:00-04:00,2026-05-26,10:00,AVGO,C,55,428.04,1,True,False,False,True,False,True
2026-05-26T10:00:00-04:00,2026-05-26,10:00,TSLA,C,70,430.8,1,True,True,True,False,False,True
2026-05-26T10:15:00-04:00,2026-05-26,10:15,SPY,C,60,751.44,1,True,False,True,True,False,False
2026-05-26T10:15:00-04:00,2026-05-26,10:15,QQQ,C,45,729.0,2,True,False,False,True,False,False
2026-05-26T10:15:00-04:00,2026-05-26,10:15,IWM,C,45,290.4,2,True,False,False,True,False,False
2026-05-26T10:15:00-04:00,2026-05-26,10:15,AAPL,C,50,311.5,1,True,False,True,False,False,True
2026-05-26T10:15:00-04:00,2026-05-26,10:15,AMZN,C,55,267.98,1,False,True,True,False,True,True
2026-05-26T10:15:00-04:00,2026-05-26,10:15,META,C,70,610.02,2,True,False,True,True,True,False
2026-05-26T10:15:00-04:00,2026-05-26,10:15,NVDA,P,45,216.22,2,True,False,False,False,True,True
2026-05-26T10:15:00-04:00,2026-05-26,10:15,AVGO,C,45,429.4,2,True,False,False,True,False,False
2026-05-26T10:15:00-04:00,2026-05-26,10:15,TSLA,C,50,428.55,2,True,False,True,False,True,False
2026-05-26T10:30:00-04:00,2026-05-26,10:30,SPY,C,60,751.54,2,True,False,True,True,False,False
2026-05-26T10:30:00-04:00,2026-05-26,10:30,QQQ,C,45,729.92,3,True,False,False,True,False,False
2026-05-26T10:30:00-04:00,2026-05-26,10:30,IWM,C,45,289.43,3,True,False,False,True,False,False
2026-05-26T10:30:00-04:00,2026-05-26,10:30,META,C,50,608.94,3,True,False,True,False,True,False
2026-05-26T10:30:00-04:00,2026-05-26,10:30,AVGO,C,55,434.72,3,True,False,False,True,False,True
2026-05-26T10:45:00-04:00,2026-05-26,10:45,SPY,C,60,752.04,3,True,False,True,True,False,False
2026-05-26T10:45:00-04:00,2026-05-26,10:45,QQQ,C,45,730.88,4,True,False,False,True,False,False
2026-05-26T10:45:00-04:00,2026-05-26,10:45,IWM,C,45,290.18,4,True,False,False,True,False,False
2026-05-26T10:45:00-04:00,2026-05-26,10:45,AAPL,C,45,311.27,2,True,False,False,True,False,False
2026-05-26T10:45:00-04:00,2026-05-26,10:45,NVDA,P,50,217.15,3,True,False,True,False,True,False
2026-05-26T10:45:00-04:00,2026-05-26,10:45,AVGO,C,45,433.35,4,True,False,False,True,False,False
2026-05-26T11:00:00-04:00,2026-05-26,11:00,SPY,C,60,751.4,4,True,False,True,True,False,False
2026-05-26T11:00:00-04:00,2026-05-26,11:00,QQQ,C,45,729.63,5,True,False,False,True,False,False
2026-05-26T11:00:00-04:00,2026-05-26,11:00,IWM,C,45,290.08,5,True,False,False,True,False,False
2026-05-26T11:00:00-04:00,2026-05-26,11:00,AAPL,C,45,311.57,3,True,False,False,True,False,False
2026-05-26T11:00:00-04:00,2026-05-26,11:00,MSFT,P,80,415.24,1,True,True,True,True,False,False
2026-05-26T11:00:00-04:00,2026-05-26,11:00,NVDA,P,80,215.54,4,True,True,True,True,False,False
2026-05-26T11:00:00-04:00,2026-05-26,11:00,AVGO,C,45,430.67,5,True,False,False,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,SPY,C,60,750.59,5,True,False,True,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,QQQ,C,45,729.28,6,True,False,False,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,IWM,C,45,289.23,6,True,False,False,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,AAPL,C,45,311.49,4,True,False,False,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,AMZN,P,45,264.35,1,True,False,False,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,MSFT,P,45,414.34,2,True,False,False,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,NVDA,P,45,214.44,5,True,False,False,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,AVGO,C,45,427.86,6,True,False,False,True,False,False
2026-05-26T11:15:00-04:00,2026-05-26,11:15,TSLA,C,45,433.34,3,True,False,False,True,False,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,SPY,C,60,749.85,6,True,False,True,True,False,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,QQQ,C,45,728.31,7,True,False,False,True,False,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,IWM,C,45,289.04,7,True,False,False,True,False,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,AAPL,C,45,311.36,5,True,False,False,True,False,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,AMZN,P,45,263.84,2,True,False,False,True,False,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,MSFT,P,60,415.21,3,True,False,True,True,False,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,NVDA,P,45,214.43,6,True,False,False,True,False,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,GOOGL,P,45,386.1,1,False,True,True,False,True,False
2026-05-26T11:30:00-04:00,2026-05-26,11:30,TSLA,C,45,433.35,4,True,False,False,True,False,False
2026-05-26T11:45:00-04:00,2026-05-26,11:45,QQQ,C,45,727.65,8,True,False,False,True,False,False
2026-05-26T11:45:00-04:00,2026-05-26,11:45,IWM,C,60,288.89,8,True,False,True,True,False,False
2026-05-26T11:45:00-04:00,2026-05-26,11:45,AAPL,C,45,310.85,6,True,False,False,True,False,False
2026-05-26T11:45:00-04:00,2026-05-26,11:45,AMZN,P,45,263.59,3,True,False,False,True,False,False
2026-05-26T11:45:00-04:00,2026-05-26,11:45,MSFT,P,60,415.65,4,True,False,True,True,False,False
2026-05-26T11:45:00-04:00,2026-05-26,11:45,NVDA,P,45,213.47,7,True,False,False,True,False,False
2026-05-26T11:45:00-04:00,2026-05-26,11:45,TSLA,C,45,431.3,5,True,False,False,True,False,False
2026-05-26T12:00:00-04:00,2026-05-26,12:00,QQQ,C,60,726.57,9,True,False,True,True,False,False
2026-05-26T12:00:00-04:00,2026-05-26,12:00,IWM,C,60,288.82,9,True,False,True,True,False,False
2026-05-26T12:00:00-04:00,2026-05-26,12:00,AAPL,C,70,310.15,7,True,False,True,True,True,False
2026-05-26T12:00:00-04:00,2026-05-26,12:00,AMZN,P,45,263.58,4,True,False,False,True,False,False
2026-05-26T12:00:00-04:00,2026-05-26,12:00,MSFT,P,45,415.05,5,True,False,False,True,False,False
2026-05-26T12:00:00-04:00,2026-05-26,12:00,NVDA,P,45,213.17,8,True,False,False,True,False,False
2026-05-26T12:00:00-04:00,2026-05-26,12:00,TSLA,C,50,428.52,6,True,False,True,False,True,False
2026-05-26T12:15:00-04:00,2026-05-26,12:15,IWM,C,45,289.24,10,True,False,False,True,False,False
2026-05-26T12:15:00-04:00,2026-05-26,12:15,AAPL,C,50,309.91,8,True,False,True,False,True,False
2026-05-26T12:15:00-04:00,2026-05-26,12:15,AMZN,P,45,263.34,5,True,False,False,True,False,False
2026-05-26T12:15:00-04:00,2026-05-26,12:15,MSFT,P,45,414.68,6,True,False,False,True,False,False
2026-05-26T12:15:00-04:00,2026-05-26,12:15,META,C,45,608.75,4,False,True,True,False,True,False
2026-05-26T12:15:00-04:00,2026-05-26,12:15,NVDA,P,45,212.43,9,True,False,False,True,False,False
2026-05-26T12:15:00-04:00,2026-05-26,12:15,TSLA,C,70,427.95,7,True,False,True,True,True,False
2026-05-26T12:30:00-04:00,2026-05-26,12:30,SPY,C,60,749.74,7,True,False,True,True,False,False
2026-05-26T12:30:00-04:00,2026-05-26,12:30,QQQ,C,65,728.12,10,True,True,False,True,False,False
2026-05-26T12:30:00-04:00,2026-05-26,12:30,IWM,C,65,289.92,11,True,True,False,True,False,False
2026-05-26T12:30:00-04:00,2026-05-26,12:30,AAPL,C,70,310.47,9,True,False,True,True,True,False
2026-05-26T12:30:00-04:00,2026-05-26,12:30,MSFT,P,55,415.99,7,True,False,False,True,True,False
2026-05-26T12:30:00-04:00,2026-05-26,12:30,NVDA,P,45,213.1,10,True,False,False,True,False,False
2026-05-26T12:30:00-04:00,2026-05-26,12:30,TSLA,C,70,429.93,8,True,False,True,True,True,False
2026-05-26T12:45:00-04:00,2026-05-26,12:45,IWM,C,45,289.67,12,True,False,False,True,False,False
2026-05-26T12:45:00-04:00,2026-05-26,12:45,AAPL,C,60,309.93,10,True,False,True,False,True,True
2026-05-26T12:45:00-04:00,2026-05-26,12:45,AMZN,P,45,263.64,6,True,False,False,True,False,False
2026-05-26T12:45:00-04:00,2026-05-26,12:45,MSFT,P,60,415.3,8,True,False,True,True,False,False
2026-05-26T12:45:00-04:00,2026-05-26,12:45,NVDA,P,45,213.19,11,True,False,False,True,False,False
2026-05-26T12:45:00-04:00,2026-05-26,12:45,TSLA,C,65,432.27,9,True,True,False,True,False,False
2026-05-26T13:00:00-04:00,2026-05-26,13:00,AAPL,C,50,310.08,11,True,False,True,False,True,False
2026-05-26T13:00:00-04:00,2026-05-26,13:00,AMZN,P,45,263.03,7,True,False,False,True,False,False
2026-05-26T13:00:00-04:00,2026-05-26,13:00,MSFT,P,45,414.42,9,True,False,False,True,False,False
2026-05-26T13:00:00-04:00,2026-05-26,13:00,NVDA,P,45,213.64,12,True,False,False,True,False,False
2026-05-26T13:00:00-04:00,2026-05-26,13:00,AVGO,C,45,422.51,7,True,False,False,False,True,True
2026-05-26T13:00:00-04:00,2026-05-26,13:00,TSLA,C,45,432.11,10,True,False,False,True,False,False
2026-05-26T13:15:00-04:00,2026-05-26,13:15,AAPL,C,50,309.55,12,True,False,True,False,True,False
2026-05-26T13:15:00-04:00,2026-05-26,13:15,AMZN,P,45,262.45,8,True,False,False,True,False,False
2026-05-26T13:15:00-04:00,2026-05-26,13:15,MSFT,P,45,413.92,10,True,False,False,True,False,False
2026-05-26T13:15:00-04:00,2026-05-26,13:15,TSLA,C,45,432.16,11,True,False,False,True,False,False
2026-05-26T13:30:00-04:00,2026-05-26,13:30,AMZN,P,45,262.28,9,True,False,False,True,False,False
2026-05-26T13:30:00-04:00,2026-05-26,13:30,MSFT,P,45,413.65,11,True,False,False,True,False,False
2026-05-26T13:30:00-04:00,2026-05-26,13:30,META,C,50,609.09,5,True,False,True,False,True,False
2026-05-26T13:30:00-04:00,2026-05-26,13:30,TSLA,C,45,432.37,12,True,False,False,True,False,False
2026-05-26T13:45:00-04:00,2026-05-26,13:45,AMZN,P,45,262.42,10,True,False,False,True,False,False
2026-05-26T13:45:00-04:00,2026-05-26,13:45,MSFT,P,45,413.37,12,True,False,False,True,False,False
2026-05-26T13:45:00-04:00,2026-05-26,13:45,META,C,50,609.45,6,True,False,True,False,True,False
2026-05-26T13:45:00-04:00,2026-05-26,13:45,NVDA,P,45,213.42,13,True,False,False,True,False,False
2026-05-26T14:00:00-04:00,2026-05-26,14:00,MSFT,P,45,413.75,13,True,False,False,True,False,False
2026-05-26T14:00:00-04:00,2026-05-26,14:00,META,C,50,608.93,7,True,False,True,False,True,False
2026-05-26T14:00:00-04:00,2026-05-26,14:00,NVDA,P,45,213.1,14,True,False,False,True,False,False
2026-05-26T14:15:00-04:00,2026-05-26,14:15,META,C,60,610.21,8,True,False,True,True,False,False
2026-05-27T10:00:00-04:00,2026-05-27,10:00,QQQ,C,50,729.9,1,True,False,True,False,False,True
2026-05-27T10:00:00-04:00,2026-05-27,10:00,IWM,C,70,290.83,1,True,False,True,True,False,True
2026-05-27T10:00:00-04:00,2026-05-27,10:00,MSFT,P,70,411.44,1,True,False,True,True,False,True
2026-05-27T10:00:00-04:00,2026-05-27,10:00,META,C,50,610.98,1,True,False,True,False,False,True
2026-05-27T10:00:00-04:00,2026-05-27,10:00,NVDA,P,55,211.32,1,True,False,False,True,False,True
